This file lists every transcription factor binding IGR proposed to regulate an operon, and statistics for the operon composition for each regulatory occurrence of the IGR
If IGR occurrence isn't associated to an operon, it isnt included when calculating statistics
IGR = ClusterID, AVG_OP_LEN = Average number of genes per operon to 3 D.P,TF = Name of TF(s) IGR binds separated by comma, TOTAL_ASSOC = Number of IGR occurrences associated to operon(s), GENE = Name of gene if known, OCC_IN_OPERON = Number of operons associated to IGR bearing gene
IGR	AVG_OP_LEN	TF	TOTAL_ASSOCS	GENE	OCC_IN_OPERON	PERCENT_OPERONS
Cluster_10539	2.02	NtrC	50	amt	1	2.0
Cluster_75804	1.028	AmrZ	141	cheB_5	40	28.369
Cluster_75804	1.028	AmrZ	141	cheB_4	23	16.312
Cluster_75804	1.028	AmrZ	141	cheB_3	14	9.929
Cluster_75804	1.028	AmrZ	141	cheY_1	2	1.418
Cluster_75804	1.028	AmrZ	141	Unknown_Gene	4	2.837
Cluster_75804	1.028	AmrZ	141	cheB_6	9	6.383
Cluster_75804	1.028	AmrZ	141	cheB_2	20	14.184
Cluster_75804	1.028	AmrZ	141	cheB_1	31	21.986
Cluster_75804	1.028	AmrZ	141	cheY_2	1	0.709
Cluster_75804	1.028	AmrZ	141	cheB_7	1	0.709
Cluster_54371	1.0	LexA	53	uvrD_2	7	13.208
Cluster_54371	1.0	LexA	53	uvrD	42	79.245
Cluster_54371	1.0	LexA	53	uvrD_1	4	7.547
Cluster_106947	1.511	Zur	47	Unknown_Gene	47	100.0
Cluster_106947	1.511	Zur	47	yciC	8	17.021
Cluster_106947	1.511	Zur	47	yeiR	12	25.532
Cluster_106947	1.511	Zur	47	yciC_2	3	6.383
Cluster_106947	1.511	Zur	47	yciC_3	1	2.128
Cluster_25691	1.0	CueR	70	Unknown_Gene	70	100.0
Cluster_2462	1.5	ColR	126	arnT_1	19	15.079
Cluster_2462	1.5	ColR	126	Unknown_Gene	126	100.0
Cluster_2462	1.5	ColR	126	arnT	38	30.159
Cluster_2462	1.5	ColR	126	arnT_4	2	1.587
Cluster_2462	1.5	ColR	126	arnT_2	3	2.381
Cluster_2462	1.5	ColR	126	arnT_3	1	0.794
Cluster_130721	1.135	LexA	52	Unknown_Gene	52	100.0
Cluster_130721	1.135	LexA	52	xerC_10	1	1.923
Cluster_130721	1.135	LexA	52	xerC_3	1	1.923
Cluster_11358	1.0	ColR	10	cntO_1	3	30.0
Cluster_11358	1.0	ColR	10	oprD_3	2	20.0
Cluster_11358	1.0	ColR	10	oprD_2	1	10.0
Cluster_11358	1.0	ColR	10	cntO_2	1	10.0
Cluster_11358	1.0	ColR	10	oprD_1	1	10.0
Cluster_11358	1.0	ColR	10	oprD_6	1	10.0
Cluster_11358	1.0	ColR	10	cntO_3	1	10.0
Cluster_34147	1.0	PsrA	5	dmdC_1	2	40.0
Cluster_34147	1.0	PsrA	5	dmdC_3	1	20.0
Cluster_34147	1.0	PsrA	5	dmdC_4	2	40.0
Cluster_95826	2.024	Zur	42	Unknown_Gene	42	100.0
Cluster_95826	2.024	Zur	42	ytrE	9	21.429
Cluster_95826	2.024	Zur	42	lolD_1	6	14.286
Cluster_95826	2.024	Zur	42	lolD_3	1	2.381
Cluster_97283	5.0	Fur	6	Unknown_Gene	6	100.0
Cluster_97283	5.0	Fur	6	fumC_1	5	83.333
Cluster_97283	5.0	Fur	6	sodB_1	5	83.333
Cluster_97283	5.0	Fur	6	zupT_1	5	83.333
Cluster_97283	5.0	Fur	6	zupT_2	1	16.667
Cluster_97283	5.0	Fur	6	fumC_2	1	16.667
Cluster_97283	5.0	Fur	6	sodB_2	1	16.667
Cluster_75263	1.024	LexA	42	Unknown_Gene	6	14.286
Cluster_75263	1.024	LexA	42	dpnM	33	78.571
Cluster_75263	1.024	LexA	42	dpnM_2	2	4.762
Cluster_75263	1.024	LexA	42	dpnM_1	2	4.762
Cluster_27202	1.0	ColR	5	Unknown_Gene	5	100.0
Cluster_57254	2.5	PcaR	12	aroE_2	4	33.333
Cluster_57254	2.5	PcaR	12	aroQ	6	50.0
Cluster_57254	2.5	PcaR	12	czcC_2	5	41.667
Cluster_57254	2.5	PcaR	12	czcB_2	4	33.333
Cluster_57254	2.5	PcaR	12	czcA_2	2	16.667
Cluster_57254	2.5	PcaR	12	czcA_1	1	8.333
Cluster_57254	2.5	PcaR	12	czcB	1	8.333
Cluster_57254	2.5	PcaR	12	czcC	1	8.333
Cluster_57254	2.5	PcaR	12	czcA_5	1	8.333
Cluster_57254	2.5	PcaR	12	czcB_3	1	8.333
Cluster_57254	2.5	PcaR	12	aroE_3	2	16.667
Cluster_57254	2.5	PcaR	12	czcA_3	2	16.667
Cluster_88716	1.0	Zur	5	Unknown_Gene	5	100.0
Cluster_44576	1.0	LexA	12	Unknown_Gene	12	100.0
Cluster_93714	1.532	CifR	62	Unknown_Gene	62	100.0
Cluster_93714	1.532	CifR	62	eamB_2	22	35.484
Cluster_93714	1.532	CifR	62	eamB_1	8	12.903
Cluster_37478	2.5	PtxS	12	Unknown_Gene	12	100.0
Cluster_37478	2.5	PtxS	12	ais_1	4	33.333
Cluster_37478	2.5	PtxS	12	ais_2	2	16.667
Cluster_52292	1.0	PtxS	5	kdgR_1	3	60.0
Cluster_52292	1.0	PtxS	5	kdgR_3	2	40.0
Cluster_141104	2.0	PtxS	6	Unknown_Gene	6	100.0
Cluster_141104	2.0	PtxS	6	kdgK	6	100.0
Cluster_79444	1.5	Zur	10	Unknown_Gene	10	100.0
Cluster_79444	1.5	Zur	10	dksA_2	2	20.0
Cluster_79444	1.5	Zur	10	dksA_1	2	20.0
Cluster_79444	1.5	Zur	10	dksA_6	1	10.0
Cluster_34355	1.0	ColR	10	mntP	5	50.0
Cluster_34355	1.0	ColR	10	uspE_2	2	20.0
Cluster_34355	1.0	ColR	10	uspE_1	3	30.0
Cluster_86337	1.5	LexA	12	mqo_3	3	25.0
Cluster_86337	1.5	LexA	12	Unknown_Gene	6	50.0
Cluster_86337	1.5	LexA	12	mqo_1	1	8.333
Cluster_86337	1.5	LexA	12	mqo_4	1	8.333
Cluster_86337	1.5	LexA	12	mqo_2	1	8.333
Cluster_34173	1.01	PcaR	96	Unknown_Gene	48	50.0
Cluster_34173	1.01	PcaR	96	abaF_2	19	19.792
Cluster_34173	1.01	PcaR	96	abaF_4	10	10.417
Cluster_34173	1.01	PcaR	96	lly	1	1.042
Cluster_34173	1.01	PcaR	96	abaF_3	8	8.333
Cluster_34173	1.01	PcaR	96	abaF_1	8	8.333
Cluster_34173	1.01	PcaR	96	abaF_6	1	1.042
Cluster_34173	1.01	PcaR	96	abaF_5	2	2.083
Cluster_16570	2.0	LexA	4	Unknown_Gene	2	50.0
Cluster_16570	2.0	LexA	4	chrB1	2	50.0
Cluster_16570	2.0	LexA	4	srpC	2	50.0
Cluster_81672	1.5	LexA	10	fecA_2	2	20.0
Cluster_81672	1.5	LexA	10	Unknown_Gene	5	50.0
Cluster_81672	1.5	LexA	10	dns	5	50.0
Cluster_81672	1.5	LexA	10	fecA_3	2	20.0
Cluster_81672	1.5	LexA	10	fecA_1	1	10.0
Cluster_91170	1.0	AmrZ	6	Unknown_Gene	6	100.0
Cluster_49623	1.5	PcaR	12	Unknown_Gene	6	50.0
Cluster_49623	1.5	PcaR	12	pcaI	6	50.0
Cluster_49623	1.5	PcaR	12	pcaJ	6	50.0
Cluster_20482	2.0	Fur	75	ndhC	74	98.667
Cluster_20482	2.0	Fur	75	nuoB	74	98.667
Cluster_20482	2.0	Fur	75	ndhC_1	1	1.333
Cluster_20482	2.0	Fur	75	ndhC_2	1	1.333
Cluster_64931	1.429	PvdS	14	Unknown_Gene	14	100.0
Cluster_64931	1.429	PvdS	14	cefD	6	42.857
Cluster_31042	1.0	Fur	28	lgrB_1	9	32.143
Cluster_31042	1.0	Fur	28	Unknown_Gene	14	50.0
Cluster_31042	1.0	Fur	28	lgrB_3	2	7.143
Cluster_31042	1.0	Fur	28	lgrB	3	10.714
Cluster_77801	6.865	PsrA	52	Unknown_Gene	51	98.077
Cluster_77801	6.865	PsrA	52	flgI	49	94.231
Cluster_77801	6.865	PsrA	52	flgH	49	94.231
Cluster_77801	6.865	PsrA	52	flgG	49	94.231
Cluster_77801	6.865	PsrA	52	flgF	50	96.154
Cluster_77801	6.865	PsrA	52	flgK	1	1.923
Cluster_77801	6.865	PsrA	52	flgG_1	1	1.923
Cluster_77801	6.865	PsrA	52	flgG_2	2	3.846
Cluster_77801	6.865	PsrA	52	flgF_1	1	1.923
Cluster_77801	6.865	PsrA	52	flgF_2	2	3.846
Cluster_77801	6.865	PsrA	52	flgH_2	1	1.923
Cluster_77801	6.865	PsrA	52	flgI_2	1	1.923
Cluster_30861	1.0	ArgR	5	aruC	5	100.0
Cluster_9391	1.043	ArgR	23	argT	18	78.261
Cluster_9391	1.043	ArgR	23	argT_1	4	17.391
Cluster_9391	1.043	ArgR	23	artJ_1	1	4.348
Cluster_9391	1.043	ArgR	23	argT_2	1	4.348
Cluster_54024	1.0	LexA	12	dinB	6	50.0
Cluster_54024	1.0	LexA	12	Unknown_Gene	6	50.0
Cluster_80010	1.0	ArgR	6	argG	6	100.0
Cluster_75247	1.605	Zur	76	Unknown_Gene	76	100.0
Cluster_75247	1.605	Zur	76	oprB_3	1	1.316
Cluster_75247	1.605	Zur	76	gcd	1	1.316
Cluster_75247	1.605	Zur	76	oprB_4	2	2.632
Cluster_75247	1.605	Zur	76	gcd_1	1	1.316
Cluster_75247	1.605	Zur	76	gcd_2	1	1.316
Cluster_72797	1.0	PcaR	6	pcaF_2	6	100.0
Cluster_13119	1.0	PcaR	12	pcaR_2	5	41.667
Cluster_13119	1.0	PcaR	12	Unknown_Gene	6	50.0
Cluster_13119	1.0	PcaR	12	pcaR_1	1	8.333
Cluster_111909	3.0	ColR	6	Unknown_Gene	6	100.0
Cluster_111909	3.0	ColR	6	inaA	6	100.0
Cluster_48725	1.0	LexA	14	psiE	7	50.0
Cluster_48725	1.0	LexA	14	Unknown_Gene	7	50.0
Cluster_63091	1.0	LexA	22	grpE	11	50.0
Cluster_63091	1.0	LexA	22	recN	11	50.0
Cluster_46363	1.0	PsrA	6	yhcG	5	83.333
Cluster_46363	1.0	PsrA	6	yhcG_2	1	16.667
Cluster_55084	1.0	LexA	6	uvrD	6	100.0
Cluster_106339	2.171	Zur	123	Unknown_Gene	122	99.187
Cluster_106339	2.171	Zur	123	folE2	61	49.593
Cluster_106339	2.171	Zur	123	yciC_2	4	3.252
Cluster_106339	2.171	Zur	123	yeiR	39	31.707
Cluster_106339	2.171	Zur	123	yciC	37	30.081
Cluster_106339	2.171	Zur	123	yciC_1	3	2.439
Cluster_15181	2.0	PcaR	5	pcaI_1	3	60.0
Cluster_15181	2.0	PcaR	5	pcaJ_1	3	60.0
Cluster_15181	2.0	PcaR	5	pcaI_2	2	40.0
Cluster_15181	2.0	PcaR	5	pcaJ_2	2	40.0
Cluster_138090	1.0	LexA	46	Unknown_Gene	46	100.0
Cluster_30881	1.0	PsrA	40	dmdC_1	10	25.0
Cluster_30881	1.0	PsrA	40	dmdC_4	14	35.0
Cluster_30881	1.0	PsrA	40	dmdC_2	5	12.5
Cluster_30881	1.0	PsrA	40	dmdC_5	6	15.0
Cluster_30881	1.0	PsrA	40	dmdC_3	3	7.5
Cluster_30881	1.0	PsrA	40	dmdC_7	1	2.5
Cluster_30881	1.0	PsrA	40	dmdC_6	1	2.5
Cluster_30543	1.0	ArgR	6	argG	6	100.0
Cluster_17826	1.0	ArgR	5	aruC	5	100.0
Cluster_94959	2.0	PsrA	29	Unknown_Gene	29	100.0
Cluster_55879	1.032	LexA	31	topB	14	45.161
Cluster_55879	1.032	LexA	31	topB_1	10	32.258
Cluster_55879	1.032	LexA	31	topB_2	5	16.129
Cluster_55879	1.032	LexA	31	topB_5	1	3.226
Cluster_55879	1.032	LexA	31	topB_6	1	3.226
Cluster_55879	1.032	LexA	31	topB_4	1	3.226
Cluster_37481	2.0	PtxS	6	Unknown_Gene	6	100.0
Cluster_39178	1.0	PtxS	27	kdgR_1	9	33.333
Cluster_39178	1.0	PtxS	27	kdgR_2	18	66.667
Cluster_7415	1.0	Zur	9	folE2	9	100.0
Cluster_115465	1.955	LexA	44	Unknown_Gene	21	47.727
Cluster_115465	1.955	LexA	44	umuC_3	1	2.273
Cluster_115465	1.955	LexA	44	umuD_2	5	11.364
Cluster_115465	1.955	LexA	44	yedK_3	6	13.636
Cluster_115465	1.955	LexA	44	umuD	14	31.818
Cluster_115465	1.955	LexA	44	umuC	10	22.727
Cluster_115465	1.955	LexA	44	umuC_2	3	6.818
Cluster_115465	1.955	LexA	44	umuD_1	4	9.091
Cluster_115465	1.955	LexA	44	umuC_1	6	13.636
Cluster_115465	1.955	LexA	44	yedK_2	7	15.909
Cluster_115465	1.955	LexA	44	dinB_3	1	2.273
Cluster_115465	1.955	LexA	44	yedK_1	7	15.909
Cluster_56339	1.0	LexA	19	Unknown_Gene	19	100.0
Cluster_2243	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_2243	2.0	LexA	2	ssb_2	1	50.0
Cluster_51730	2.0	LexA	36	Unknown_Gene	36	100.0
Cluster_51730	2.0	LexA	36	dns	33	91.667
Cluster_51730	2.0	LexA	36	nucM	3	8.333
Cluster_104846	1.0	Zur	13	Unknown_Gene	13	100.0
Cluster_65365	2.0	PcaR	13	aroQ_2	8	61.538
Cluster_65365	2.0	PcaR	13	aroE_4	5	38.462
Cluster_65365	2.0	PcaR	13	aroE_2	4	30.769
Cluster_65365	2.0	PcaR	13	aroQ_1	5	38.462
Cluster_65365	2.0	PcaR	13	aroE_3	3	23.077
Cluster_65365	2.0	PcaR	13	aroE_1	1	7.692
Cluster_39720	1.0	PsrA	23	fadH	22	95.652
Cluster_39720	1.0	PsrA	23	namA_6	1	4.348
Cluster_75848	1.512	Zur	80	Unknown_Gene	80	100.0
Cluster_75848	1.512	Zur	80	btuB_2	1	1.25
Cluster_27677	1.024	PcaR	42	pcaF_2	16	38.095
Cluster_27677	1.024	PcaR	42	pcaF_1	16	38.095
Cluster_27677	1.024	PcaR	42	pcaF	9	21.429
Cluster_27677	1.024	PcaR	42	fadA_2	1	2.381
Cluster_27677	1.024	PcaR	42	pcaF_3	1	2.381
Cluster_3416	1.0	LexA	16	psiE	8	50.0
Cluster_3416	1.0	LexA	16	Unknown_Gene	8	50.0
Cluster_9703	2.0	NtrC	34	ubiK	24	70.588
Cluster_9703	2.0	NtrC	34	Unknown_Gene	24	70.588
Cluster_9703	2.0	NtrC	34	glnK	10	29.412
Cluster_9703	2.0	NtrC	34	amtB_2	4	11.765
Cluster_9703	2.0	NtrC	34	amtB_1	6	17.647
Cluster_132912	1.0	LexA	13	Unknown_Gene	13	100.0
Cluster_11261	1.0	ColR	42	cntO_1	7	16.667
Cluster_11261	1.0	ColR	42	oprD_2	4	9.524
Cluster_11261	1.0	ColR	42	oprD_3	4	9.524
Cluster_11261	1.0	ColR	42	cntO_2	4	9.524
Cluster_11261	1.0	ColR	42	oprD_8	2	4.762
Cluster_11261	1.0	ColR	42	cntO_5	4	9.524
Cluster_11261	1.0	ColR	42	oprD_5	5	11.905
Cluster_11261	1.0	ColR	42	cntO_4	1	2.381
Cluster_11261	1.0	ColR	42	oprD_7	1	2.381
Cluster_11261	1.0	ColR	42	cntO_6	2	4.762
Cluster_11261	1.0	ColR	42	cntO_3	2	4.762
Cluster_11261	1.0	ColR	42	oprD_6	4	9.524
Cluster_11261	1.0	ColR	42	oprD_1	1	2.381
Cluster_11261	1.0	ColR	42	cntO_7	1	2.381
Cluster_34743	1.0	PsrA	10	dmdC_1	4	40.0
Cluster_34743	1.0	PsrA	10	dmdC_5	5	50.0
Cluster_34743	1.0	PsrA	10	dmdC_4	1	10.0
Cluster_95199	2.175	Zur	40	Unknown_Gene	40	100.0
Cluster_13164	1.0	ArgR	4	dppA_3	2	50.0
Cluster_13164	1.0	ArgR	4	dppA_5	1	25.0
Cluster_13164	1.0	ArgR	4	dppA_1	1	25.0
Cluster_45788	2.0	Fur	4	Unknown_Gene	4	100.0
Cluster_45788	2.0	Fur	4	fumC_1	2	50.0
Cluster_45788	2.0	Fur	4	fumC_2	2	50.0
Cluster_135789	2.0	LexA	2	Unknown_Gene	2	100.0
Cluster_70061	1.0	PtxS	5	Unknown_Gene	5	100.0
Cluster_48	1.0	ColR	46	Unknown_Gene	46	100.0
Cluster_62689	1.591	PsrA	44	Unknown_Gene	23	52.273
Cluster_62689	1.591	PsrA	44	fadH	21	47.727
Cluster_62689	1.591	PsrA	44	fadH_1	1	2.273
Cluster_62689	1.591	PsrA	44	fadH_2	1	2.273
Cluster_62689	1.591	PsrA	44	fadH_3	1	2.273
Cluster_5988	2.0	PsrA	6	fadB	5	83.333
Cluster_5988	2.0	PsrA	6	fadA	5	83.333
Cluster_5988	2.0	PsrA	6	fadB_2	1	16.667
Cluster_5988	2.0	PsrA	6	fadA_3	1	16.667
Cluster_32594	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_39155	1.5	AmrZ	28	yqaA	12	42.857
Cluster_39155	1.5	AmrZ	28	Unknown_Gene	28	100.0
Cluster_39155	1.5	AmrZ	28	yqaA_2	1	3.571
Cluster_39155	1.5	AmrZ	28	yqaA_1	1	3.571
Cluster_112390	1.0	CueR	19	Unknown_Gene	19	100.0
Cluster_11044	1.0	ColR	52	Unknown_Gene	52	100.0
Cluster_53674	2.5	PcaR	24	aroE_2	5	20.833
Cluster_53674	2.5	PcaR	24	aroQ	12	50.0
Cluster_53674	2.5	PcaR	24	czcC_1	5	20.833
Cluster_53674	2.5	PcaR	24	czcB_1	5	20.833
Cluster_53674	2.5	PcaR	24	czcA_1	3	12.5
Cluster_53674	2.5	PcaR	24	czcC_2	7	29.167
Cluster_53674	2.5	PcaR	24	czcB_2	7	29.167
Cluster_53674	2.5	PcaR	24	czcA_2	4	16.667
Cluster_53674	2.5	PcaR	24	aroE_3	2	8.333
Cluster_53674	2.5	PcaR	24	mdtA_3	1	4.167
Cluster_53674	2.5	PcaR	24	aroE_1	2	8.333
Cluster_53674	2.5	PcaR	24	aroE_4	3	12.5
Cluster_53674	2.5	PcaR	24	czcA_3	4	16.667
Cluster_58434	1.0	Zur	7	Unknown_Gene	7	100.0
Cluster_80698	2.094	PcaR	32	pcaU	16	50.0
Cluster_80698	2.094	PcaR	32	Unknown_Gene	12	37.5
Cluster_80698	2.094	PcaR	32	ksdD_2	3	9.375
Cluster_80698	2.094	PcaR	32	kstD_2	3	9.375
Cluster_80698	2.094	PcaR	32	aroE_4	3	9.375
Cluster_80698	2.094	PcaR	32	aroE_5	1	3.125
Cluster_80698	2.094	PcaR	32	pcaR_2	4	12.5
Cluster_80698	2.094	PcaR	32	pcaR_1	2	6.25
Cluster_80698	2.094	PcaR	32	aroE_3	5	15.625
Cluster_80698	2.094	PcaR	32	kstD_1	6	18.75
Cluster_80698	2.094	PcaR	32	ksdD	7	21.875
Cluster_80698	2.094	PcaR	32	aroE_2	2	6.25
Cluster_80698	2.094	PcaR	32	aroE_1	1	3.125
Cluster_80698	2.094	PcaR	32	ksdD_1	2	6.25
Cluster_4674	1.0	LexA	2	Unknown_Gene	2	100.0
Cluster_102018	1.5	LexA	8	Unknown_Gene	8	100.0
Cluster_86347	2.0	LexA	2	fan1	2	100.0
Cluster_86347	2.0	LexA	2	dinG_1	2	100.0
Cluster_139641	2.188	PtxS	16	kdgK	15	93.75
Cluster_139641	2.188	PtxS	16	Unknown_Gene	16	100.0
Cluster_139641	2.188	PtxS	16	kdgK_1	1	6.25
Cluster_139641	2.188	PtxS	16	kdgK_2	1	6.25
Cluster_139641	2.188	PtxS	16	iolC	1	6.25
Cluster_99376	1.0	PtxS	1	kdgR_2	1	100.0
Cluster_18943	3.143	PtxS	14	Unknown_Gene	14	100.0
Cluster_85631	1.571	LexA	35	mqo_3	7	20.0
Cluster_85631	1.571	LexA	35	Unknown_Gene	16	45.714
Cluster_85631	1.571	LexA	35	mqo_2	4	11.429
Cluster_85631	1.571	LexA	35	mqo_4	6	17.143
Cluster_85631	1.571	LexA	35	mqo_1	3	8.571
Cluster_59984	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_46983	1.0	LexA	42	Unknown_Gene	42	100.0
Cluster_55785	1.5	PvdS	10	Unknown_Gene	10	100.0
Cluster_55785	1.5	PvdS	10	cefD	5	50.0
Cluster_71879	1.0	AmrZ	44	Unknown_Gene	22	50.0
Cluster_71879	1.0	AmrZ	44	dinG_2	6	13.636
Cluster_71879	1.0	AmrZ	44	dinG_7	1	2.273
Cluster_71879	1.0	AmrZ	44	dinG_3	10	22.727
Cluster_71879	1.0	AmrZ	44	dinG_1	2	4.545
Cluster_71879	1.0	AmrZ	44	dinG_4	2	4.545
Cluster_71879	1.0	AmrZ	44	dinG_5	1	2.273
Cluster_41369	1.0	PsrA	46	Unknown_Gene	23	50.0
Cluster_41369	1.0	PsrA	46	gcl_2	1	2.174
Cluster_41369	1.0	PsrA	46	gcl	22	47.826
Cluster_47589	1.5	AmrZ	18	Unknown_Gene	18	100.0
Cluster_16266	1.0	ArgR	3	aruC	3	100.0
Cluster_41119	1.429	PhhR	35	tyrR_2	10	28.571
Cluster_41119	1.429	PhhR	35	phhA	13	37.143
Cluster_41119	1.429	PhhR	35	Unknown_Gene	13	37.143
Cluster_41119	1.429	PhhR	35	norR_5	1	2.857
Cluster_41119	1.429	PhhR	35	tyrR_3	3	8.571
Cluster_41119	1.429	PhhR	35	tyrR_1	10	28.571
Cluster_23660	1.0	LexA	42	Unknown_Gene	42	100.0
Cluster_4468	1.5	ArgR	44	slyX	21	47.727
Cluster_4468	1.5	ArgR	44	Unknown_Gene	23	52.273
Cluster_4468	1.5	ArgR	44	oprD_6	2	4.545
Cluster_4468	1.5	ArgR	44	proS	1	2.273
Cluster_4468	1.5	ArgR	44	oprD_7	7	15.909
Cluster_4468	1.5	ArgR	44	oprD_8	2	4.545
Cluster_4468	1.5	ArgR	44	oprD_2	5	11.364
Cluster_4468	1.5	ArgR	44	oprD_1	2	4.545
Cluster_4468	1.5	ArgR	44	oprD_9	2	4.545
Cluster_4468	1.5	ArgR	44	oprD_3	1	2.273
Cluster_54467	1.0	LexA	42	dinB_2	3	7.143
Cluster_54467	1.0	LexA	42	Unknown_Gene	21	50.0
Cluster_54467	1.0	LexA	42	dinB_1	2	4.762
Cluster_54467	1.0	LexA	42	dinB	16	38.095
Cluster_80018	1.071	ArgR	14	argG	13	92.857
Cluster_80018	1.071	ArgR	14	argG_1	1	7.143
Cluster_80018	1.071	ArgR	14	argG_2	1	7.143
Cluster_82232	3.0	PcaR	3	pcaF	3	100.0
Cluster_82232	3.0	PcaR	3	catJ	3	100.0
Cluster_82232	3.0	PcaR	3	catI	3	100.0
Cluster_11950	1.022	PcaR	46	pcaR	14	30.435
Cluster_11950	1.022	PcaR	46	Unknown_Gene	24	52.174
Cluster_11950	1.022	PcaR	46	pcaR_3	1	2.174
Cluster_11950	1.022	PcaR	46	pcaR_2	3	6.522
Cluster_11950	1.022	PcaR	46	pcaR_1	5	10.87
Cluster_11578	1.0	LexA	10	psiE	5	50.0
Cluster_11578	1.0	LexA	10	Unknown_Gene	5	50.0
Cluster_95869	1.0	LexA	21	uvrD	20	95.238
Cluster_95869	1.0	LexA	21	uvrD_2	1	4.762
Cluster_58821	1.333	Zur	18	folE2	15	83.333
Cluster_58821	1.333	Zur	18	yciC	3	16.667
Cluster_58821	1.333	Zur	18	Unknown_Gene	3	16.667
Cluster_58821	1.333	Zur	18	yeiR	2	11.111
Cluster_81688	1.0	AmrZ	2	Unknown_Gene	2	100.0
Cluster_4288	1.0	LexA	4	Unknown_Gene	4	100.0
Cluster_135798	2.0	LexA	6	Unknown_Gene	6	100.0
Cluster_63246	1.0	ColR	2	Unknown_Gene	2	100.0
Cluster_145182	1.0	LexA	5	Unknown_Gene	5	100.0
Cluster_30808	2.622	PtxS	45	Unknown_Gene	44	97.778
Cluster_30808	2.622	PtxS	45	ais_1	14	31.111
Cluster_30808	2.622	PtxS	45	ais_2	8	17.778
Cluster_44679	1.038	PtxS	26	kdgR_1	14	53.846
Cluster_44679	1.038	PtxS	26	kdgR_2	12	46.154
Cluster_44679	1.038	PtxS	26	Unknown_Gene	1	3.846
Cluster_142718	2.062	PtxS	32	Unknown_Gene	32	100.0
Cluster_142718	2.062	PtxS	32	kdgK	31	96.875
Cluster_142718	2.062	PtxS	32	kdgK_1	1	3.125
Cluster_142718	2.062	PtxS	32	kdgK_2	1	3.125
Cluster_11300	1.0	Zur	8	folE2	8	100.0
Cluster_67150	1.5	PvdS	68	Unknown_Gene	68	100.0
Cluster_67150	1.5	PvdS	68	cefD	34	50.0
Cluster_30501	1.0	Fur	56	lgrB_2	5	8.929
Cluster_30501	1.0	Fur	56	Unknown_Gene	28	50.0
Cluster_30501	1.0	Fur	56	lgrB_1	13	23.214
Cluster_30501	1.0	Fur	56	lgrB	9	16.071
Cluster_30501	1.0	Fur	56	lgrB_3	1	1.786
Cluster_72356	2.0	LexA	3	Unknown_Gene	3	100.0
Cluster_123804	1.0	Zur	10	Unknown_Gene	10	100.0
Cluster_25397	1.0	ColR	40	Unknown_Gene	40	100.0
Cluster_2386	2.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_5775	1.5	ColR	26	Unknown_Gene	24	92.308
Cluster_5775	1.5	ColR	26	arnT_2	3	11.538
Cluster_5775	1.5	ColR	26	arnT	8	30.769
Cluster_5775	1.5	ColR	26	arnT_1	2	7.692
Cluster_5775	1.5	ColR	26	cynR_5	2	7.692
Cluster_771	1.0	ArgR	1	argG	1	100.0
Cluster_123115	1.5	LexA	2	Unknown_Gene	2	100.0
Cluster_37485	1.0	VqsM	2	Unknown_Gene	2	100.0
Cluster_111018	1.0	Zur	3	Unknown_Gene	3	100.0
Cluster_2974	1.0	AmrZ	1	Unknown_Gene	1	100.0
Cluster_12916	1.0	LexA	1	Unknown_Gene	1	100.0
Cluster_34888	1.5	LexA,PsrA	28	sulA_1	6	21.429
Cluster_34888	1.5	LexA,PsrA	28	lexA_1	5	17.857
Cluster_34888	1.5	LexA,PsrA	28	Unknown_Gene	14	50.0
Cluster_34888	1.5	LexA,PsrA	28	sulA_2	7	25.0
Cluster_34888	1.5	LexA,PsrA	28	lexA_2	6	21.429
Cluster_34888	1.5	LexA,PsrA	28	lexA_4	1	3.571
Cluster_34888	1.5	LexA,PsrA	28	lexA_6	1	3.571
Cluster_34888	1.5	LexA,PsrA	28	lexA	1	3.571
Cluster_34888	1.5	LexA,PsrA	28	sulA	1	3.571
Cluster_64083	3.5	Zur	2	scaC_2	1	50.0
Cluster_64083	3.5	Zur	2	mntC	2	100.0
Cluster_64083	3.5	Zur	2	mntA	2	100.0
Cluster_64083	3.5	Zur	2	scaC	1	50.0
Cluster_64083	3.5	Zur	2	hmuV_2	1	50.0
Cluster_96587	1.778	Zur	9	amiC_2	1	11.111
Cluster_96587	1.778	Zur	9	amiC_4	2	22.222
Cluster_96587	1.778	Zur	9	cysS_1	1	11.111
Cluster_96587	1.778	Zur	9	folE2	2	22.222
Cluster_96587	1.778	Zur	9	yciC_1	2	22.222
Cluster_96587	1.778	Zur	9	zur_1	2	22.222
Cluster_96587	1.778	Zur	9	amiC_3	1	11.111
Cluster_96587	1.778	Zur	9	zur_2	1	11.111
Cluster_96587	1.778	Zur	9	Unknown_Gene	2	22.222
Cluster_96587	1.778	Zur	9	amiC_1	2	22.222
Cluster_95162	1.0	Zur	8	cdhR_8	1	12.5
Cluster_95162	1.0	Zur	8	frmA_2	2	25.0
Cluster_95162	1.0	Zur	8	cdhR_11	1	12.5
Cluster_95162	1.0	Zur	8	cdhR_1	1	12.5
